Date,Price,Open,High,Low,Change %
"Jul 01, 2013",1253.3,1233.49,1261.11,1226.31,1.54%
"Jun 28, 2013",1234.25,1200.3,1245.61,1181.82,2.79%
"Jun 27, 2013",1200.75,1226.6,1245.46,1198.06,-2.09%
"Jun 26, 2013",1226.35,1278.1,1277.62,1222.91,-3.99%
"Jun 25, 2013",1277.35,1282.1,1289.41,1271.92,-0.35%
"Jun 24, 2013",1281.9,1297.3,1301.62,1276.35,-1.18%
"Jun 21, 2013",1297.25,1278.34,1348.41,1269.39,1.51%
"Jun 20, 2013",1278,1351.51,1348.52,1276.8,-5.42%
"Jun 19, 2013",1351.3,1367.7,1376.02,1349.35,-1.25%
"Jun 18, 2013",1368.4,1384.9,1386.16,1361.15,-1.19%
"Jun 17, 2013",1384.85,1391.29,1392.11,1380.94,-0.42%
"Jun 14, 2013",1390.7,1385.89,1392.11,1378.54,0.34%
"Jun 13, 2013",1386.05,1388.26,1395.27,1374.7,-0.17%
"Jun 12, 2013",1388.4,1379.5,1394.87,1374.35,0.64%
"Jun 11, 2013",1379.6,1387.01,1387.12,1367.26,-0.53%
"Jun 10, 2013",1386.9,1378.89,1389.06,1376.49,0.18%
"Jun 07, 2013",1384.47,1413.72,1418.03,1377.86,-2.06%
"Jun 06, 2013",1413.65,1403.3,1423.66,1391.84,0.74%
"Jun 05, 2013",1403.3,1398.94,1410.51,1395.69,0.24%
"Jun 04, 2013",1399.9,1412,1415.62,1389.86,-0.83%
"Jun 03, 2013",1411.6,1389.09,1416.61,1388.94,1.78%
"May 31, 2013",1386.9,1413.75,1421.5,1384.64,-1.90%
"May 30, 2013",1413.75,1392.95,1418.31,1388.69,1.49%
"May 29, 2013",1392.95,1380.79,1395.16,1379.99,0.88%
"May 28, 2013",1380.85,1394.24,1400.55,1374.14,-1.00%
"May 27, 2013",1394.78,1388.15,1396.9,1384.24,0.63%
"May 24, 2013",1386.05,1391.2,1398.45,1382.7,-0.37%
"May 23, 2013",1391.2,1369.2,1397.85,1356.74,1.59%
"May 22, 2013",1369.4,1376.95,1415.11,1355.47,-0.50%
"May 21, 2013",1376.3,1394.75,1401.76,1360.3,-1.28%
"May 20, 2013",1394.15,1363.09,1399.1,1339.45,2.57%
"May 17, 2013",1359.2,1387.39,1392.96,1355.6,-1.95%
"May 16, 2013",1386.3,1392.71,1398.52,1369.9,-0.47%
"May 15, 2013",1392.9,1426.5,1430.85,1389.65,-2.32%
"May 14, 2013",1426,1431.1,1445.57,1422.26,-0.32%
"May 13, 2013",1430.55,1448.69,1448.69,1426.34,-1.22%
"May 10, 2013",1448.2,1458.79,1462.36,1421.11,-0.69%
"May 09, 2013",1458.2,1473.3,1476.01,1453.7,-0.99%
"May 08, 2013",1472.8,1452.7,1476.97,1447.9,1.39%
"May 07, 2013",1452.6,1470.2,1470.78,1441.72,-1.15%
"May 06, 2013",1469.5,1470.5,1479.06,1465.1,-0.08%
"May 03, 2013",1470.7,1467.45,1488.3,1456.4,0.25%
"May 02, 2013",1467.1,1457.65,1474.26,1449.3,0.65%
"May 01, 2013",1457.6,1476.55,1478.57,1440.6,-1.32%
"Apr 30, 2013",1477.1,1475.99,1479.31,1460.99,0.03%
"Apr 29, 2013",1476.65,1464.85,1478.56,1462.45,0.93%
"Apr 26, 2013",1463,1467.95,1485.31,1448.69,-0.33%
"Apr 25, 2013",1467.85,1431.45,1469.46,1427.25,2.55%
"Apr 24, 2013",1431.3,1412.69,1433.4,1411.79,1.27%
"Apr 23, 2013",1413.35,1426.86,1432.42,1406.55,-0.90%
"Apr 22, 2013",1426.25,1405.17,1439.77,1404.61,1.56%
"Apr 19, 2013",1404.35,1391.21,1425.01,1386.46,0.94%
"Apr 18, 2013",1391.25,1376.8,1401.96,1340.36,1.03%
"Apr 17, 2013",1377,1369.3,1395.1,1365.1,0.59%
"Apr 16, 2013",1368.9,1353.86,1402.35,1322.46,1.16%
"Apr 15, 2013",1353.25,1478.3,1495.66,1336.54,-8.49%
"Apr 12, 2013",1478.85,1560.69,1564.86,1477.5,-5.28%
"Apr 11, 2013",1561.35,1559.3,1568.42,1553.71,0.17%
"Apr 10, 2013",1558.75,1584.95,1588.91,1556,-1.67%
"Apr 09, 2013",1585.2,1572.94,1590.5,1570.44,0.73%
"Apr 08, 2013",1573.7,1581.25,1583.37,1567.55,-0.52%
"Apr 05, 2013",1582,1553.32,1582.05,1549.34,1.85%
"Apr 04, 2013",1553.32,1557.96,1559.87,1540.35,-0.29%
"Apr 03, 2013",1557.85,1576.04,1577.41,1550.19,-1.14%
"Apr 02, 2013",1575.85,1599.6,1604.21,1574,-1.44%
"Apr 01, 2013",1598.9,1597.74,1601.31,1594.94,0.14%
"Mar 28, 2013",1596.74,1605.76,1607.88,1594.06,-0.54%
"Mar 27, 2013",1605.4,1599.31,1608.61,1591.5,0.39%
"Mar 26, 2013",1599.2,1605.6,1606.27,1594.85,-0.39%
"Mar 25, 2013",1605.4,1609.3,1613.76,1589.99,-0.19%
"Mar 22, 2013",1608.45,1614.7,1616.35,1603.79,-0.39%
"Mar 21, 2013",1614.7,1606.58,1616.97,1604.65,0.51%
"Mar 20, 2013",1606.5,1613.5,1615.21,1603.55,-0.43%
"Mar 19, 2013",1613.4,1605.41,1615.77,1600.15,0.50%
"Mar 18, 2013",1605.3,1597.26,1611.31,1592.56,0.81%
"Mar 15, 2013",1592.45,1590.41,1598.81,1588.9,0.14%
"Mar 14, 2013",1590.3,1587.9,1593.5,1576.99,0.16%
"Mar 13, 2013",1587.8,1592.91,1599.61,1585.55,-0.31%
"Mar 12, 2013",1592.7,1582.01,1598.81,1580.25,0.74%
"Mar 11, 2013",1581,1578.4,1583.61,1575.65,0.17%
"Mar 08, 2013",1578.35,1579.12,1583.51,1561.41,-0.03%
"Mar 07, 2013",1578.9,1583.59,1585.89,1574.94,-0.30%
"Mar 06, 2013",1583.69,1575.28,1584.79,1567.53,0.52%
"Mar 05, 2013",1575.44,1573.88,1586.3,1571.72,0.09%
"Mar 04, 2013",1573.95,1579.01,1585.11,1569.65,-0.08%
"Mar 01, 2013",1575.24,1580.18,1587.29,1564.83,-0.31%
"Feb 28, 2013",1580.14,1597.38,1602.98,1574.72,-1.09%
"Feb 27, 2013",1597.6,1613.39,1614.89,1592.33,-0.98%
"Feb 26, 2013",1613.49,1593.93,1620.05,1584.6,1.21%
"Feb 25, 2013",1594.24,1581.29,1597.18,1575.18,0.86%
"Feb 22, 2013",1580.7,1576,1587.25,1570.16,0.30%
"Feb 21, 2013",1576.05,1563.09,1584.88,1554.88,0.84%
"Feb 20, 2013",1562.9,1604.71,1609.82,1558.85,-2.60%
"Feb 19, 2013",1604.6,1609.93,1615.34,1600.72,-0.34%
"Feb 18, 2013",1610.05,1609.95,1619,1607.33,0.04%
"Feb 15, 2013",1609.44,1634.53,1636.1,1598.42,-1.55%
"Feb 14, 2013",1634.85,1642.84,1650.05,1632.72,-0.48%
"Feb 13, 2013",1642.74,1650.85,1653.59,1640.33,-0.49%
"Feb 12, 2013",1650.8,1647.94,1653.5,1639.22,0.06%
"Feb 11, 2013",1649.74,1666.93,1669.7,1643.62,-1.07%
"Feb 08, 2013",1667.5,1671.72,1673.91,1665.45,-0.23%
"Feb 07, 2013",1671.3,1677.71,1683.51,1663.41,-0.37%
"Feb 06, 2013",1677.49,1672.62,1679.49,1668.22,0.27%
"Feb 05, 2013",1673,1674.21,1684.9,1666.76,-0.08%
"Feb 04, 2013",1674.4,1667.55,1677.61,1661.79,0.43%
"Feb 01, 2013",1667.15,1664.02,1682.31,1660.35,0.21%
"Jan 31, 2013",1663.6,1677.42,1681.01,1658.15,-0.80%
"Jan 30, 2013",1677.1,1663.96,1683.79,1662.79,0.80%
"Jan 29, 2013",1663.85,1655.2,1666.06,1654.3,0.54%
"Jan 28, 2013",1654.95,1658.76,1662.81,1652.54,-0.23%
"Jan 25, 2013",1658.69,1667.88,1672.59,1655.78,-0.54%
"Jan 24, 2013",1667.74,1686.35,1686.45,1665.08,-1.07%
"Jan 23, 2013",1685.75,1692.37,1695.61,1683.45,-0.38%
"Jan 22, 2013",1692.1,1690.05,1696.26,1686.64,0.12%
"Jan 21, 2013",1690.05,1684.9,1691.6,1684.9,0.36%
"Jan 18, 2013",1683.95,1687.25,1695.51,1683.6,-0.22%
"Jan 17, 2013",1687.64,1679.79,1695.94,1666.94,0.48%
"Jan 16, 2013",1679.5,1678.65,1685.11,1673.55,0.04%
"Jan 15, 2013",1678.9,1666.94,1685.3,1666.44,0.70%
"Jan 14, 2013",1667.2,1661.95,1674.8,1660.04,0.25%
"Jan 11, 2013",1663.05,1675.28,1677.05,1654.05,-0.73%
"Jan 10, 2013",1675.25,1657.97,1679.21,1654.1,1.05%
"Jan 09, 2013",1657.9,1658.83,1666.41,1651.45,-0.07%
"Jan 08, 2013",1659,1647.21,1662.3,1646.64,0.71%
"Jan 07, 2013",1647.25,1656.51,1662.71,1642.75,-0.58%
"Jan 04, 2013",1656.85,1663.42,1664.42,1626.4,-0.39%
"Jan 03, 2013",1663.35,1686.54,1690,1660.89,-1.39%
"Jan 02, 2013",1686.75,1675.03,1695.1,1670.39,0.69%
"Jan 01, 2013",1675.15,1675.26,1676.21,1664.55,0.01%
"Dec 31, 2012",1674.95,1656.21,1680.71,1655.71,1.18%
"Dec 28, 2012",1655.4,1663.84,1666.49,1653.44,-0.51%
"Dec 27, 2012",1663.9,1660.31,1665.76,1653.05,0.23%
"Dec 26, 2012",1660.14,1658.12,1667.89,1650.38,0.07%
"Dec 25, 2012",1658.9,1657.91,1663.15,1657.81,0.09%
"Dec 24, 2012",1657.48,1657.79,1665.9,1652.13,0.03%
"Dec 21, 2012",1656.99,1647.64,1659.68,1635.62,0.56%
"Dec 20, 2012",1647.75,1667.22,1672.12,1635.7,-1.15%
"Dec 19, 2012",1666.94,1670.38,1676.99,1663.42,-0.19%
"Dec 18, 2012",1670.15,1698.21,1703.47,1661.62,-1.64%
"Dec 17, 2012",1697.93,1695.76,1700.03,1687.05,0.15%
"Dec 14, 2012",1695.47,1697.41,1700.74,1693.45,-0.11%
"Dec 13, 2012",1697.3,1711.81,1712.11,1689.55,-0.86%
"Dec 12, 2012",1711.95,1709.99,1723.41,1707.84,0.11%
"Dec 11, 2012",1710.1,1712.3,1714.6,1705.04,-0.01%
"Dec 10, 2012",1710.25,1704.45,1717.6,1702.64,0.39%
"Dec 07, 2012",1703.65,1699.31,1705.61,1684.4,0.27%
"Dec 06, 2012",1699.14,1693.87,1703.38,1686.11,0.30%
"Dec 05, 2012",1693.99,1697.47,1707.18,1684.98,-0.20%
"Dec 04, 2012",1697.35,1715.55,1717.67,1691.25,-1.04%
"Dec 03, 2012",1715.25,1713.9,1722.11,1712.99,0.03%
"Nov 30, 2012",1714.8,1725.71,1731.9,1709.09,-0.61%
"Nov 29, 2012",1725.4,1719.5,1728.71,1718.4,0.33%
"Nov 28, 2012",1719.69,1741.92,1743.23,1706.03,-1.28%
"Nov 27, 2012",1742.05,1748.94,1751.8,1738.89,-0.40%
"Nov 26, 2012",1749.1,1753.11,1753.11,1746.1,-0.22%
"Nov 23, 2012",1753,1729.55,1754.6,1728.39,1.36%
"Nov 22, 2012",1729.55,1729.09,1732.75,1728.35,0.03%
"Nov 21, 2012",1729.11,1728.57,1732.08,1720.91,0.03%
"Nov 20, 2012",1728.65,1732.11,1735.81,1722.4,-0.19%
"Nov 19, 2012",1731.94,1713.54,1735.34,1713.43,1.06%
"Nov 16, 2012",1713.7,1716.11,1717.51,1706.1,-0.12%
"Nov 15, 2012",1715.8,1726.45,1727.96,1705.3,-0.62%
"Nov 14, 2012",1726.45,1725.5,1733.4,1720.81,0.06%
"Nov 13, 2012",1725.5,1728.51,1733.21,1718.3,-0.16%
"Nov 12, 2012",1728.35,1732,1738.41,1725.9,-0.17%
"Nov 09, 2012",1731.24,1731.64,1739.05,1727.05,0.01%
"Nov 08, 2012",1730.99,1717.32,1735.82,1713.61,0.83%
"Nov 07, 2012",1716.69,1715.98,1731.79,1702.97,0.04%
"Nov 06, 2012",1715.95,1684.93,1721.01,1683.8,1.86%
"Nov 05, 2012",1684.6,1677.2,1686.57,1672.85,0.40%
"Nov 02, 2012",1677.85,1714.79,1717.06,1674.44,-2.15%
"Nov 01, 2012",1714.7,1720.66,1727.11,1713.55,-0.34%
"Oct 31, 2012",1720.55,1709.96,1726.05,1709.54,0.65%
"Oct 30, 2012",1709.49,1710.06,1715.61,1705.2,-0.02%
"Oct 29, 2012",1709.85,1711.5,1717.57,1706,-0.09%
"Oct 26, 2012",1711.35,1712,1718.91,1700.95,-0.03%
"Oct 25, 2012",1711.8,1701.85,1718.21,1701.4,0.55%
"Oct 24, 2012",1702.43,1708.39,1714.56,1698.89,-0.37%
"Oct 23, 2012",1708.7,1728.4,1730.6,1704.11,-1.20%
"Oct 22, 2012",1729.45,1721.8,1729.61,1714,0.50%
"Oct 19, 2012",1720.9,1740.59,1743.58,1716.29,-1.19%
"Oct 18, 2012",1741.7,1749.91,1752.4,1738.41,-0.49%
"Oct 17, 2012",1750.3,1748.4,1753.81,1743.2,0.14%
"Oct 16, 2012",1747.8,1736.3,1748.61,1734.9,0.67%
"Oct 15, 2012",1736.1,1753.6,1753.6,1729.36,-1.03%
"Oct 12, 2012",1754.25,1768.79,1773.6,1752.34,-0.82%
"Oct 11, 2012",1768.8,1761.8,1775.31,1758.7,0.35%
"Oct 10, 2012",1762.55,1764.26,1768.41,1757.47,-0.09%
"Oct 09, 2012",1764.15,1775.45,1779.96,1760.55,-0.61%
"Oct 08, 2012",1774.9,1780.71,1780.9,1766.75,-0.34%
"Oct 05, 2012",1780.98,1790.79,1796.19,1772.84,-0.53%
"Oct 04, 2012",1790.55,1779.19,1796.9,1779.19,0.64%
"Oct 03, 2012",1779.15,1774.1,1782.31,1771,0.06%
"Oct 02, 2012",1778,1776.4,1784.81,1771.57,0.20%
"Oct 01, 2012",1774.4,1771.2,1791.81,1763.55,0.18%
"Sep 28, 2012",1771.22,1777.72,1783.63,1767.53,-0.38%
"Sep 27, 2012",1777.9,1754.9,1780.81,1751.36,1.47%
"Sep 26, 2012",1752.2,1760.5,1766.01,1738.11,-0.48%
"Sep 25, 2012",1760.65,1764.26,1775.51,1758.41,-0.20%
"Sep 24, 2012",1764.15,1773.39,1773.39,1755.8,-0.50%
"Sep 21, 2012",1773.05,1767.3,1787.81,1766.4,0.36%
"Sep 20, 2012",1766.7,1769.85,1772.5,1756.1,-0.18%
"Sep 19, 2012",1769.8,1769.85,1768.35,1765.65,-0.06%
"Sep 18, 2012",1770.95,1761.55,1773.61,1752.95,0.54%
"Sep 17, 2012",1761.45,1774.74,1776.76,1754.59,-0.62%
"Sep 14, 2012",1772.48,1766.44,1778.01,1765.04,0.32%
"Sep 13, 2012",1766.9,1730.65,1772.87,1717.25,2.04%
"Sep 12, 2012",1731.5,1732.54,1746.7,1725.79,-0.01%
"Sep 11, 2012",1731.75,1726.1,1737.91,1725.45,0.34%
"Sep 10, 2012",1725.8,1735.85,1740.26,1724.91,-0.62%
"Sep 07, 2012",1736.5,1701.94,1741.8,1689.2,2.05%
"Sep 06, 2012",1701.65,1693.45,1713.52,1691.65,0.47%
"Sep 05, 2012",1693.65,1695.05,1696.37,1687.65,-0.16%
"Sep 04, 2012",1696.4,1692.99,1700.45,1689.96,0.24%
"Sep 03, 2012",1692.4,1692.2,1695.61,1685.7,0.07%
"Aug 31, 2012",1691.15,1656.15,1693.32,1647.34,2.11%
"Aug 30, 2012",1656.15,1656.55,1664.51,1651.8,-0.02%
"Aug 29, 2012",1656.55,1667.25,1670.15,1652.97,-0.63%
"Aug 28, 2012",1667.03,1663.44,1672.7,1657.44,0.18%
"Aug 27, 2012",1664.1,1671.44,1676.95,1663.09,-0.37%
"Aug 24, 2012",1670.35,1670.14,1673.81,1662.79,-0.02%
"Aug 23, 2012",1670.65,1654,1675.41,1652.41,1.01%
"Aug 22, 2012",1654,1638.2,1656.41,1634.87,0.95%
"Aug 21, 2012",1638.5,1620.55,1641.81,1618.66,1.10%
"Aug 20, 2012",1620.7,1616.26,1623.01,1610.2,0.30%
"Aug 17, 2012",1615.8,1614.44,1620.1,1611.9,0.06%
"Aug 16, 2012",1614.8,1604.14,1618.99,1600.79,0.71%
"Aug 15, 2012",1603.38,1598.64,1606.4,1590.19,0.30%
"Aug 14, 2012",1598.65,1610.16,1616.81,1594.71,-0.71%
"Aug 13, 2012",1610.15,1620.35,1625.82,1607.71,-0.61%
"Aug 10, 2012",1620.05,1617.64,1626.56,1605.7,0.15%
"Aug 09, 2012",1617.7,1612.1,1618.72,1609.85,0.36%
"Aug 08, 2012",1611.9,1611.29,1617.01,1603.55,0.04%
"Aug 07, 2012",1611.18,1610.99,1618.41,1609.09,0.01%
"Aug 06, 2012",1611,1605,1615.61,1602.85,0.42%
"Aug 03, 2012",1604.3,1590.28,1606.91,1586.74,0.88%
"Aug 02, 2012",1590.35,1599.25,1614.9,1585.1,-0.55%
"Aug 01, 2012",1599.2,1599.25,1618.9,1592.35,-0.91%
"Jul 31, 2012",1613.9,1621.3,1628.31,1610.95,-0.44%
"Jul 30, 2012",1621.1,1625.1,1626.7,1614.85,-0.13%
"Jul 27, 2012",1623.28,1616.14,1629.6,1611.99,0.44%
"Jul 26, 2012",1616.2,1605,1622.02,1601.5,0.67%
"Jul 25, 2012",1605.38,1581.44,1611.41,1579.94,1.57%
"Jul 24, 2012",1580.5,1580.4,1584.66,1568.35,0.23%
"Jul 23, 2012",1576.9,1582.64,1584.26,1564.49,-0.42%
"Jul 20, 2012",1583.63,1582.01,1587.91,1574.04,0.10%
"Jul 19, 2012",1582.05,1573.89,1593,1573.64,0.52%
"Jul 18, 2012",1573.8,1584.29,1587.16,1568.84,-0.57%
"Jul 17, 2012",1582.75,1591.19,1600.5,1572.66,-0.42%
"Jul 16, 2012",1589.35,1591.39,1595.3,1578.79,0.02%
"Jul 13, 2012",1589.05,1571.2,1597.11,1566.25,1.06%
"Jul 12, 2012",1572.4,1576.85,1578.36,1554.95,-0.29%
"Jul 11, 2012",1576.9,1565.41,1583.41,1565.41,0.66%
"Jul 10, 2012",1566.5,1591.16,1602.9,1565.89,-1.30%
"Jul 09, 2012",1587.15,1580.84,1593.3,1576.39,0.27%
"Jul 06, 2012",1582.9,1604.95,1610,1576.7,-1.36%
"Jul 05, 2012",1604.75,1617.34,1625.8,1598.89,-0.67%
"Jul 04, 2012",1615.63,1617.24,1620.59,1611.94,-0.06%
"Jul 03, 2012",1616.65,1598.69,1626.7,1596.59,1.27%
"Jul 02, 2012",1596.35,1599.3,1602.51,1587.45,-0.14%
"Jun 29, 2012",1598.6,1551.39,1607.19,1550.94,3.01%
"Jun 28, 2012",1551.9,1573.61,1579.31,1547.85,-1.42%
"Jun 27, 2012",1574.3,1572.5,1581.91,1563.15,0.14%
"Jun 26, 2012",1572.15,1583.76,1587.31,1567.95,-0.79%
"Jun 25, 2012",1584.6,1572,1588.51,1566.35,0.79%
"Jun 22, 2012",1572.15,1564.31,1573.81,1558.8,0.44%
"Jun 21, 2012",1565.3,1605.06,1607.29,1564.49,-2.53%
"Jun 20, 2012",1605.9,1618.81,1623.01,1590.9,-0.75%
"Jun 19, 2012",1618.07,1628.51,1633.51,1617.51,-0.63%
"Jun 18, 2012",1628.4,1627.31,1630.31,1607.1,0.10%
"Jun 15, 2012",1626.76,1622.94,1633.7,1619.59,0.21%
"Jun 14, 2012",1623.32,1617.9,1627.79,1610,0.31%
"Jun 13, 2012",1618.35,1609.26,1624.97,1606.2,0.52%
"Jun 12, 2012",1610.05,1596.45,1618.01,1586.9,0.85%
"Jun 11, 2012",1596.45,1593.1,1608.35,1582.89,0.13%
"Jun 08, 2012",1594.45,1589.15,1595.47,1562.05,0.34%
"Jun 07, 2012",1589,1620.2,1629.41,1579.75,-1.94%
"Jun 06, 2012",1620.4,1617.2,1641.11,1614.34,0.20%
"Jun 05, 2012",1617.1,1619.25,1623.91,1612.71,-0.08%
"Jun 04, 2012",1618.4,1627.29,1629.69,1610.71,-0.48%
"Jun 01, 2012",1626.25,1560.45,1630.02,1545.3,4.20%
"May 31, 2012",1560.7,1563.9,1574.3,1554.09,-0.11%
"May 30, 2012",1562.45,1554.8,1569.77,1532.1,0.43%
"May 29, 2012",1555.75,1574.1,1582.9,1548.64,-1.12%
"May 28, 2012",1573.33,1574.09,1584,1571.13,-0.01%
"May 25, 2012",1573.45,1558.5,1574.57,1551.9,0.93%
"May 24, 2012",1559,1563.36,1579.5,1553.15,-0.19%
"May 23, 2012",1562,1569.19,1570.35,1535.41,-0.44%
"May 22, 2012",1568.95,1593.53,1596.03,1563.29,-1.49%
"May 21, 2012",1592.65,1593.65,1600.79,1586.8,-0.03%
"May 18, 2012",1593.09,1574.78,1598.68,1569.05,1.21%
"May 17, 2012",1574,1540.39,1581.7,1538.8,2.20%
"May 16, 2012",1540.05,1546.1,1553.8,1529,-0.28%
"May 15, 2012",1544.45,1557.15,1564.06,1541.6,-0.80%
"May 14, 2012",1556.85,1580.6,1585.89,1556,-1.47%
"May 11, 2012",1580.05,1593.87,1595.37,1573.9,-0.85%
"May 10, 2012",1593.66,1589.69,1602.2,1586.07,0.27%
"May 09, 2012",1589.34,1605.67,1606.64,1579.78,-0.98%
"May 08, 2012",1605,1638.57,1639.52,1595.55,-2.08%
"May 07, 2012",1639.15,1641.79,1644.4,1634.21,-0.22%
"May 04, 2012",1642.83,1636,1647.27,1626.91,0.43%
"May 03, 2012",1635.76,1653.26,1653.72,1631.17,-1.07%
"May 02, 2012",1653.5,1662.4,1663.4,1646.71,-0.52%
"May 01, 2012",1662.1,1666.75,1673.2,1658.59,-0.14%
"Apr 30, 2012",1664.36,1662.42,1666.58,1644.98,0.14%
"Apr 27, 2012",1662.05,1657.15,1667.72,1650.55,0.31%
"Apr 26, 2012",1656.9,1645.98,1662.6,1643.15,0.74%
"Apr 25, 2012",1644.7,1641.41,1646.53,1624.47,0.23%
"Apr 24, 2012",1641,1638.75,1649.52,1633.95,0.14%
"Apr 23, 2012",1638.7,1643.44,1644.9,1621.99,-0.24%
"Apr 20, 2012",1642.7,1643.55,1647.31,1638.95,-0.05%
"Apr 19, 2012",1643.6,1643.49,1655,1632.8,0.09%
"Apr 18, 2012",1642.07,1651.24,1656.05,1639.29,-0.47%
"Apr 17, 2012",1649.9,1652.9,1657.71,1635.05,-0.13%
"Apr 16, 2012",1652.1,1654.09,1657.8,1641.14,-0.42%
"Apr 13, 2012",1659,1675.55,1678.31,1649.51,-0.98%
"Apr 12, 2012",1675.48,1659.14,1680.2,1651.29,1.06%
"Apr 11, 2012",1657.95,1659.49,1662.9,1653.44,-0.14%
"Apr 10, 2012",1660.35,1641.13,1663.1,1632.2,1.16%
"Apr 09, 2012",1641.28,1641.44,1649,1627.7,0.11%
"Apr 06, 2012",1639.49,1628.95,1639.49,1628.49,0.51%
"Apr 05, 2012",1631.25,1620.36,1633.67,1620.15,0.68%
"Apr 04, 2012",1620.23,1644.64,1648.15,1612.3,-1.53%
"Apr 03, 2012",1645.33,1676.59,1681.16,1639.24,-1.93%
"Apr 02, 2012",1677.75,1668.55,1680.09,1676.2,0.53%
"Mar 30, 2012",1668.9,1661.55,1671.11,1659.91,0.45%
"Mar 29, 2012",1661.38,1661.94,1665.29,1645.39,-0.05%
"Mar 28, 2012",1662.18,1680.21,1684.41,1655.11,-1.06%
"Mar 27, 2012",1680.05,1690.3,1696.81,1679.11,-0.59%
"Mar 26, 2012",1689.98,1661.81,1694,1655.6,1.67%
"Mar 23, 2012",1662.26,1645.41,1666.74,1642.38,1.06%
"Mar 22, 2012",1644.85,1652.05,1658.01,1629.68,-0.34%
"Mar 21, 2012",1650.5,1651.11,1661.65,1646.91,0.01%
"Mar 20, 2012",1650.35,1666.04,1666.29,1643.29,-0.85%
"Mar 19, 2012",1664.55,1654.98,1671.4,1654.14,0.23%
"Mar 16, 2012",1660.65,1659.71,1665.01,1639.8,0.15%
"Mar 15, 2012",1658.23,1642.89,1666.79,1636.59,0.89%
"Mar 14, 2012",1643.6,1675.74,1683.45,1635.59,-1.90%
"Mar 13, 2012",1675.5,1699.66,1705.97,1662.6,-1.47%
"Mar 12, 2012",1700.53,1709.08,1714.3,1692.84,-0.73%
"Mar 09, 2012",1713.09,1700.2,1714.59,1677.84,0.73%
"Mar 08, 2012",1700.65,1685.09,1703.86,1682.85,0.93%
"Mar 07, 2012",1684.95,1674.6,1688.42,1671.35,0.65%
"Mar 06, 2012",1674,1705.97,1709,1664.35,-1.92%
"Mar 05, 2012",1706.7,1711.05,1716.76,1694.64,-0.33%
"Mar 02, 2012",1712.3,1717.7,1724.19,1705.19,-0.25%
"Mar 01, 2012",1716.55,1696.2,1726.21,1694.7,1.26%
"Feb 29, 2012",1695.2,1784.59,1790.8,1688.49,-5.08%
"Feb 28, 2012",1785.85,1767.05,1789.96,1766,1.11%
"Feb 27, 2012",1766.3,1773.28,1779.59,1762.24,-0.41%
"Feb 24, 2012",1773.49,1780.3,1783.11,1770.74,-0.37%
"Feb 23, 2012",1780.1,1776.24,1787.61,1772.29,0.14%
"Feb 22, 2012",1777.55,1759.59,1781.8,1749.54,1.05%
"Feb 21, 2012",1759.15,1734.03,1760.21,1731.09,1.45%
"Feb 20, 2012",1734,1723.78,1737.3,1723.67,0.67%
"Feb 17, 2012",1722.45,1728.84,1735.95,1717.45,-0.36%
"Feb 16, 2012",1728.7,1727.79,1730.01,1705.49,-0.02%
"Feb 15, 2012",1729.01,1719.62,1737.47,1718.52,0.52%
"Feb 14, 2012",1720.1,1722.96,1727.81,1712.2,-0.14%
"Feb 13, 2012",1722.5,1725.3,1733.61,1716.47,0.15%
"Feb 10, 2012",1719.85,1731.54,1734.8,1704.14,-0.56%
"Feb 09, 2012",1729.6,1733.7,1751.9,1725.69,-0.23%
"Feb 08, 2012",1733.55,1745.76,1751.86,1724.95,-0.74%
"Feb 07, 2012",1746.5,1719.8,1750.2,1709.79,1.52%
"Feb 06, 2012",1720.3,1726.3,1738.09,1711.79,-0.29%
"Feb 03, 2012",1725.3,1760.06,1763.76,1724.35,-1.97%
"Feb 02, 2012",1759.99,1744.2,1761.57,1741.49,0.94%
"Feb 01, 2012",1743.6,1738.75,1751.56,1732.95,0.24%
"Jan 31, 2012",1739.43,1729.19,1747.79,1726.8,0.54%
"Jan 30, 2012",1730.05,1738.05,1739.35,1716.69,-0.51%
"Jan 27, 2012",1738.89,1720.49,1738.91,1714.8,1.01%
"Jan 26, 2012",1721.5,1710.72,1730.62,1703.65,0.56%
"Jan 25, 2012",1711.9,1665.69,1713.3,1649.19,2.80%
"Jan 24, 2012",1665.2,1676.99,1679.89,1661.29,-0.70%
"Jan 23, 2012",1677,1666.68,1681.66,1662.59,0.61%
"Jan 20, 2012",1666.9,1657.79,1667.11,1644.69,0.56%
"Jan 19, 2012",1657.6,1659.7,1670.15,1648.94,-0.22%
"Jan 18, 2012",1661.25,1652.2,1662.5,1642.74,0.58%
"Jan 17, 2012",1651.74,1643.84,1667.87,1641.45,0.51%
"Jan 16, 2012",1643.4,1639.68,1647.35,1631.44,0.25%
"Jan 13, 2012",1639.35,1650.66,1650.75,1626.06,-0.65%
"Jan 12, 2012",1650.1,1640.64,1662.12,1640.39,0.51%
"Jan 11, 2012",1641.8,1632.39,1647.4,1630.29,0.63%
"Jan 10, 2012",1631.56,1611.57,1640.27,1608.62,1.24%
"Jan 09, 2012",1611.5,1616.78,1623.69,1604.94,-0.33%
"Jan 06, 2012",1616.85,1621.44,1630.56,1608.89,-0.38%
"Jan 05, 2012",1623,1611.39,1625.86,1596.74,0.66%
"Jan 04, 2012",1612.4,1602.75,1618.92,1593.1,0.51%
